12410;Bowl of Pumpkin Bisque;0;1;0.33;0
12409;Bowl of Spiced Meat Chili;0;1;0.33;0
12407;Bowl of Spiced Meat and Cabbage Stew;0;1;0.33;0
12408;Bowl of Spiced Veggie Chili;0;1;0.33;0
12287;Bowl of Tasty Wurm Stew;0;1;0.33;0
12399;Chickpea Fritter;0;1;0.33;0
12382;Chocolate Mint Cookie;0;1;0.33;0
12381;Chocolate Orange;0;1;0.33;0
12403;Eztlitl Stuffed Mushroom;0;1;0.33;0
12391;Fancy Veggie Pizza;0;1;0.33;0
12387;Ginger Pear Tart;0;1;0.33;0
36080;Glazed Pear Tart;0;1;0.33;0
36079;Glazed Pumpkin Pie;0;1;0.33;0
12390;Horseradish Burger;0;1;0.33;0
12273;Minotaur Steak;0;1;0.33;0
12522;Orange Cake;0;1;0.33;0
12380;Orange Coconut Bar;0;1;0.33;0
12388;Orange Coconut Cake;0;1;0.33;0
36777;Orange Passion Fruit Tart;0;1;0.33;0
36828;Passion Fruit Coconut Cookie;0;1;0.33;0
12393;Plate of Citrus Clove Meat;0;1;0.33;0
12389;Plate of Citrus Poultry with Almonds;0;1;0.33;0
12394;Plate of Coriander Crusted Meat;0;1;0.33;0
12396;Plate of Coriander Crusted Meat Dinner;0;1;0.33;0
12395;Plate of Roast Meat with Mint Sauce;0;1;0.33;0
12384;Pumpkin Pie;0;1;0.33;0
12264;Raspberry Pie;0;1;0.33;0
12130;Roasted Rutabaga;0;1;0.33;0
12400;Slice of Pumpkin Bread;0;1;0.33;0
12402;Slice of Spiced Bread;0;1;0.33;0
12659;Feast of Avocado Salsa;0;10;0;0
12607;Feast of Cabbage Stirfry;0;10;0;0
12655;Feast of Coleslaw;0;10;0;0
12608;Feast of Deluxe Burgers;0;10;0;0
12609;Feast of Dill Meatball Dinners;0;10;0;0
12610;Feast of Dilled Poultry Piccata;0;10;0;0
12656;Feast of Divinity Stuffed Mushrooms;0;10;0;0
12651;Feast of Grilled Portobello Mushrooms;0;10;0;0
12604;Feast of Mushroom Pizzas;0;10;0;0
12605;Feast of Rosemary-Roasted Meat;0;10;0;0
12612;Feast of Sesame Roasted Meat;0;10;0;0
12611;Feast of Sesame-Roasted Dinners;0;10;0;0
12658;Feast of Spiced Mashed Yams;0;10;0;0
12606;Feast of Spicy Lime Steaks;0;10;0;0
12603;Feast of Stuffed Zucchinis;0;10;0;0
12653;Feast of Yam Fritters;0;10;0;0
12565;Giant Chocolate Cherry Cake;0;10;0;0
12697;Pot of Chili and Avocado;0;10;0;0
12694;Pot of Creamy Portobello Soup;0;10;0;0
12698;Pot of Dilled Clam Chowder;0;10;0;0
12693;Pot of Kale Soup;0;10;0;0
12699;Pot of Kale and Poultry Soup;0;10;0;0
12700;Pot of Meat and Cabbage Stew;0;10;0;0
12701;Pot of Tomato Zucchini Soup;0;10;0;0
12695;Pot of Yam Soup;0;10;0;0
12696;Pot of Zucchini Chili;0;10;0;0
12562;Tray of Cherry Almond Bars;0;10;0;0
12558;Tray of Cherry Cookies;0;10;0;0
12564;Tray of Cherry Pies;0;10;0;0
12563;Tray of Cherry Tarts;0;10;0;0
12559;Tray of Cherry Vanilla Compote;0;10;0;0
12560;Tray of Chocolate Cherries;0;10;0;0
12561;Tray of Chocolate Chip Cookies;0;10;0;0
12566;Tray of Grape Pies;0;10;0;0
12652;Tray of Rosemary Bread;0;10;0;0
12654;Tray of Zucchini Bread;0;10;0;0
12613;Feast of Avocado Stirfry;0;6.66;3.33;0
12664;Feast of Cabbage and Chickpea Salad;0;6.66;3.33;0
12665;Feast of Cauliflower Sautee;0;6.66;3.33;0
12666;Feast of Chickpea Fritters;0;6.66;3.33;0
12660;Feast of Chickpea Salad;0;6.66;3.33;0
12614;Feast of Citrus Clove Meat;0;6.66;3.33;0
12617;Feast of Citrus Poultry with Almonds;0;6.66;3.33;0
12615;Feast of Coriander Crusted Meat;0;6.66;3.33;0
12618;Feast of Coriander Crusted Meat Dinner;0;6.66;3.33;0
12668;Feast of Eztlitl Stuffed Mushrooms;0;6.66;3.33;0
12616;Feast of Fancy Veggie Pizzas;0;6.66;3.33;0
12619;Feast of Horseradish Burgers;0;6.66;3.33;0
12667;Feast of Hummus;0;6.66;3.33;0
12621;Feast of Pesto Pasta Salad;0;6.66;3.33;0
12622;Feast of Roast Meat with Mint Sauce;0;6.66;3.33;0
12662;Feast of Roasted Rutabagas;0;6.66;3.33;0
12574;Giant Orange Coconut Cake;0;6.66;3.33;0
12706;Pot of Cauliflower Soup;0;6.66;3.33;0
12702;Pot of Chickpea Soup;0;6.66;3.33;0
12707;Pot of Chickpea and Poultry Soup;0;6.66;3.33;0
12708;Pot of Fancy Creamy Mushroom Soup;0;6.66;3.33;0
12703;Pot of Hearty Poultry Soup;0;6.66;3.33;0
12620;Pot of Mushroom Risotto;0;6.66;3.33;0
12709;Pot of Pumpkin Bisque;0;6.66;3.33;0
12704;Pot of Spiced Meat Chili;0;6.66;3.33;0
12710;Pot of Spiced Meat and Cabbage Stew;0;6.66;3.33;0
12705;Pot of Spiced Veggie Chili;0;6.66;3.33;0
12567;Tray of Blackberry Cookies;0;6.66;3.33;0
12570;Tray of Blackberry Pear Compote;0;6.66;3.33;0
12573;Tray of Blackberry Pies;0;6.66;3.33;0
12568;Tray of Chocolate Mint Cookies;0;6.66;3.33;0
12569;Tray of Chocolate Oranges;0;6.66;3.33;0
12571;Tray of Ginger Pear Tarts;0;6.66;3.33;0
12572;Tray of Orange Coconut Bars;0;6.66;3.33;0
12661;Tray of Pumpkin Bread;0;6.66;3.33;0
12575;Tray of Pumpkin Pies;0;6.66;3.33;0
12663;Tray of Spiced Bread;0;6.66;3.33;0
12450;Bowl of Artichoke Soup;0;0;1;0
12434;Bowl of Asparagus and Sage Salad;0;0;1;0
12449;Bowl of Butternut Squash Soup;0;0;1;0
12441;Bowl of Eggplant Sautee;0;0;1;0
12433;Bowl of Eggplant Stirfry;0;0;1;0
12440;Bowl of Mango Salsa;0;0;1;0
12451;Bowl of Meat and Winter Vegetable Stew;0;0;1;0
12428;Bowl of Mushroom and Asparagus Risotto;0;0;1;0
38211;Bowl of Peach Raspberry Swirl Ice Cream;0;0;1;0
12448;Bowl of Potato and Leek Soup;0;0;1;0
12424;Bowl of Poultry Tarragon Pasta;0;0;1;0
12444;Bowl of Poultry and Leek Soup;0;0;1;0
12443;Bowl of Poultry and Winter Vegetable Soup;0;0;1;0
12445;Bowl of Snow Truffle Soup;0;0;1;0
12447;Bowl of Spicy Meat Chili;0;0;1;0
12446;Bowl of Spicy Veggie Chili;0;0;1;0
36793;Bowl of Tropical Fruit Salad;0;0;1;0
36841;Bowl of Tropical Mousse;0;0;1;0
12423;Chocolate Raspberry Cake;0;0;1;0
12417;Chocolate Raspberry Cookie;0;0;1;0
12416;Chocolate Raspberry Cream;0;0;1;0
12435;Eggplant Fritter;0;0;1;0
36082;Glazed Chocolate Raspberry Cookie;0;0;1;0
36081;Glazed Peach Tart;0;0;1;0
12436;Loaf of Raspberry Peach Bread;0;0;1;0
12437;Loaf of Tarragon Bread;0;0;1;0
12420;Mixed Berry Pie;0;0;1;0
12418;Peach Cookie;0;0;1;0
12419;Peach Pie;0;0;1;0
12422;Peach Tart;0;0;1;0
12431;Plate of Roast Meat with Braised Leeks;0;0;1;0
12430;Plate of Steak and Asparagus;0;0;1;0
12432;Plate of Steak and Asparagus Dinner;0;0;1;0
36782;Raspberry Passion Fruit Compote;0;0;1;0
12415;Raspberry Peach Bar;0;0;1;0
12421;Raspberry Peach Compote;0;0;1;0
12442;Roasted Artichoke;0;0;1;0
12438;Roasted Parsnip;0;0;1;0
12429;Spicier Flank Steak;0;0;1;0
12426;Spicy Cheeseburger;0;0;1;0
12439;Spicy Stuffed Mushroom;0;0;1;0
36835;Stuffed Artichoke with Tropical Dressing;0;0;1;0
12427;Super Veggie Pizza;0;0;1;0
12425;Tarragon Stuffed Poultry;0;0;1;0
12677;Feast of Asparagus and Sage Salad;0;0;10;0
12669;Feast of Eggplant Fritters;0;0;10;0
12675;Feast of Eggplant Sautee;0;0;10;0
12676;Feast of Mango Salsa;0;0;10;0
12630;Feast of Poultry Tarragon Pasta;0;0;10;0
12631;Feast of Roast Meat with Braised Leeks;0;0;10;0
12673;Feast of Roasted Artichokes;0;0;10;0
12670;Feast of Roasted Parsnips;0;0;10;0
12625;Feast of Spicier Flank Steaks;0;0;10;0
12626;Feast of Spicy Cheeseburgers;0;0;10;0
12674;Feast of Spicy Stuffed Mushrooms;0;0;10;0
12624;Feast of Steak and Asparagus;0;0;10;0
12632;Feast of Steak and Asparagus Dinner;0;0;10;0
12627;Feast of Super Veggie Pizzas;0;0;10;0
12628;Feast of Tarragon Stuffed Poultry;0;0;10;0
12582;Giant Chocolate Raspberry Cake;0;0;10;0
12716;Pot of Artichoke Soup;0;0;10;0
12713;Pot of Butternut Squash Soup;0;0;10;0
12717;Pot of Meat and Winter Vegetable Stew;0;0;10;0
12629;Pot of Mushroom and Asparagus Risotto;0;0;10;0
12711;Pot of Potato and Leek Soup;0;0;10;0
12712;Pot of Poultry and Leek Soup;0;0;10;0
12718;Pot of Poultry and Winter Vegetable Soup;0;0;10;0
12719;Pot of Snow Truffle Soup;0;0;10;0
12714;Pot of Spicy Meat Chili;0;0;10;0
12715;Pot of Spicy Veggie Chili;0;0;10;0
12576;Tray of Chocolate Raspberry Cookies;0;0;10;0
12578;Tray of Chocolate Raspberry Creams;0;0;10;0
12583;Tray of Mixed Berry Pies;0;0;10;0
12577;Tray of Peach Cookies;0;0;10;0
12584;Tray of Peach Pies;0;0;10;0
12580;Tray of Peach Tarts;0;0;10;0
12581;Tray of Raspberry Peach Bars;0;0;10;0
12672;Tray of Raspberry Peach Bread;0;0;10;0
12579;Tray of Raspberry Peach Compote;0;0;10;0
12671;Tray of Tarragon Bread;0;0;10;0
82541;Bowl of Elon Red;0;0;0;1
12486;Bowl of Curry Butternut Squash Soup;0;0;0;1
12487;Bowl of Curry Pumpkin Soup;0;0;0;1
12485;Bowl of Fancy Potato and Leek Soup;0;0;0;1
12484;Bowl of Fire Meat Chili;0;0;0;1
12477;Bowl of Fire Salsa;0;0;0;1
12483;Bowl of Fire Veggie Chili;0;0;0;1
91950;Bowl of Firebreather Chili;0;0;0;1
41565;Bowl of Garlic Kale Sautee;0;0;0;1
12481;Bowl of Lemongrass Poultry Soup;0;0;0;1
12470;Bowl of Lotus Stirfry;0;0;0;1
48921;Bowl of Marjory's Experimental Chili;0;0;0;1
12482;Bowl of Orrian Truffle Soup;0;0;0;1
12488;Bowl of Orrian Truffle and Meat Stew;0;0;0;1
83955;Bowl of Red Lentil Soup;0;0;0;1
41562;Bowl of Refugee's Beet Soup;0;0;0;1
12475;Bowl of Roasted Lotus Root;0;0;0;1
38210;Bowl of Saffron-Mango Ice Cream;0;0;0;1
12480;Bowl of Saffron-scented Poultry Soup;0;0;0;1
12471;Bowl of Seaweed Salad;0;0;0;1
83345;Bowl of Spiced Red Lentil Stew;0;0;0;1
41569;Bowl of Sweet and Spicy Butternut Squash Soup;0;0;0;1
12461;Bowl of Truffle Ravioli;0;0;0;1
12465;Bowl of Truffle Risotto;0;0;0;1
12478;Bowl of Truffle Sautee;0;0;0;1
41568;Bowl of Zesty Turnip Soup;0;0;0;1
41561;Carrot Souffl�;0;0;0;1
12460;Chocolate Omnomberry Cake;0;0;0;1
12453;Chocolate Omnomberry Cream;0;0;0;1
82642;Cup of Light-Roasted Coffee;0;0;0;1
12472;Cup of Lotus Fries;0;0;0;1
43550;Dragon's Revelry Starcake;0;0;0;1
12463;Fancy Truffle Burger;0;0;0;1
12479;Ghost Pepper Popper;0;0;0;1
12473;Loaf of Omnomberry Bread;0;0;0;1
12474;Loaf of Saffron Bread;0;0;0;1
12456;Mango Pie;0;0;0;1
41566;Mushroom Loaf;0;0;0;1
12452;Omnomberry Bar;0;0;0;1
12458;Omnomberry Compote;0;0;0;1
12455;Omnomberry Cookie;0;0;0;1
36083;Omnomberry Ghost;0;0;0;1
12457;Omnomberry Pie;0;0;0;1
12459;Omnomberry Tart;0;0;0;1
77643;Peppermint Omnomberry Bar;0;0;0;1
91842;Plate of Eggs Benedict;0;0;0;1
12466;Plate of Fire Flank Steak;0;0;0;1
41564;Plate of Frostgorge Clams;0;0;0;1
12462;Plate of Lemongrass Poultry;0;0;0;1
12468;Plate of Orrian Steak Frittes;0;0;0;1
41567;Plate of Spicy Herbed Chicken;0;0;0;1
83622;Plate of Sugar Rib Roast;0;0;0;1
12467;Plate of Truffle Steak;0;0;0;1
12469;Plate of Truffle Steak Dinner;0;0;0;1
12464;Rare Veggie Pizza;0;0;0;1
84550;Red-Lentil Saobosa;0;0;0;1
12476;Saffron Stuffed Mushroom;0;0;0;1
77630;Scoop of Mintberry Swirl Ice Cream;0;0;0;1
12454;Spicy Chocolate Cookie;0;0;0;1
41563;Spicy Marinated Mushroom;0;0;0;1
36084;Spicy Pumpkin Cookie;0;0;0;1
77579;Tropical Peppermint Cake;0;0;0;1
79776;Winterberry Sorbet;0;0;0;1
12633;Feast of Fancy Truffle Burgers;0;0;0;10
12634;Feast of Fire Flank Steak;0;0;0;10
12678;Feast of Fire Salsa;0;0;0;10
12679;Feast of Ghost Pepper Poppers;0;0;0;10
12635;Feast of Lemongrass Poultry;0;0;0;10
12680;Feast of Lotus Fries;0;0;0;10
12636;Feast of Lotus Stirfry;0;0;0;10
12637;Feast of Orrian Steak Frittes;0;0;0;10
12638;Feast of Rare Veggie Pizzas;0;0;0;10
12682;Feast of Roasted Lotus Root;0;0;0;10
12684;Feast of Saffron Stuffed Mushrooms;0;0;0;10
12685;Feast of Seaweed Salad;0;0;0;10
12639;Feast of Truffle Ravioli;0;0;0;10
12686;Feast of Truffle Sautee;0;0;0;10
12642;Feast of Truffle Steak;0;0;0;10
12641;Feast of Truffle Steak Dinner;0;0;0;10
12585;Giant Chocolate Omnomberry Cake;0;0;0;10
83545;Pitcher of Desert-Spiced Coffee;0;0;0;10
12720;Pot of Curry Butternut Squash Soup;0;0;0;10
12721;Pot of Curry Pumpkin Soup;0;0;0;10
12722;Pot of Fancy Potato and Leek Soup;0;0;0;10
12723;Pot of Fire Meat Chili;0;0;0;10
12724;Pot of Fire Veggie Chili;0;0;0;10
12725;Pot of Lemongrass Poultry Soup;0;0;0;10
12727;Pot of Orrian Truffle Soup;0;0;0;10
12726;Pot of Orrian Truffle and Meat Stew;0;0;0;10
12728;Pot of Saffron-scented Poultry Soup;0;0;0;10
12640;Pot of Truffle Risotto;0;0;0;10
82657;Red Lentil and Flatbread Feast;0;0;0;10
12586;Tray of Chocolate Omnomberry Creams;0;0;0;10
12587;Tray of Mango Pies;0;0;0;10
12588;Tray of Omnomberry Bars;0;0;0;10
12681;Tray of Omnomberry Bread;0;0;0;10
12589;Tray of Omnomberry Compote;0;0;0;10
12590;Tray of Omnomberry Cookies;0;0;0;10
12591;Tray of Omnomberry Pies;0;0;0;10
12592;Tray of Omnomberry Tarts;0;0;0;10
12683;Tray of Saffron Bread;0;0;0;10
12593;Tray of Spicy Chocolate Cookies;0;0;0;10
